CRIM	ZN	INDUS	CHAS	NOX	RM	AGE	DIS	ZERO	ONE	TWO	THREE	FOUR	FIVE	FZ	FACE
1.93E-01	5.65E-03	2.11E-04	1.11E-05	2.18E-07	7.23E-07	1.20E-07	32.94522965	0	0	0	0	0	0	0	1
2.00E-01	7.06E-03	6.65E-04	8.13E-05	-4.38E-08	6.83E-06	-4.37E-08	33.26927432	0	0	0	0	0	0	0	1
2.02E-01	7.54E-03	8.73E-04	1.47E-04	-1.12E-06	1.27E-05	-6.64E-07	34.17409405	0	0	0	0	0	0	0	1
2.04E-01	9.17E-03	9.55E-04	1.59E-04	-2.03E-06	1.44E-05	-1.11E-06	36.13730356	0	0	0	0	0	0	0	1
1.99E-01	9.06E-03	3.96E-04	7.03E-05	-3.48E-07	6.07E-06	-2.74E-07	38.29370347	0	0	0	0	0	0	0	1
1.94E-01	8.75E-03	7.92E-05	5.43E-06	4.35E-08	4.95E-07	9.78E-08	41.49984365	0	0	0	0	0	0	0	1
1.97E-01	9.57E-03	3.04E-04	1.77E-05	-8.93E-08	1.57E-06	5.63E-07	39.99385915	0	0	0	0	0	0	0	1
2.02E-01	1.04E-02	4.57E-04	1.85E-05	-3.51E-07	1.77E-06	4.88E-07	39.62086304	0	0	0	0	0	0	0	1
2.07E-01	1.02E-02	7.07E-04	1.61E-05	1.31E-07	1.39E-06	-3.02E-08	37.94815351	0	0	0	0	0	0	0	1
2.07E-01	9.35E-03	8.30E-04	3.45E-05	8.91E-07	3.10E-06	-7.52E-08	35.80302852	0	0	0	0	0	0	0	1
2.01E-01	7.78E-03	6.51E-04	2.43E-05	1.06E-06	1.79E-06	3.33E-07	36.20002659	0	0	0	0	0	0	0	1
1.99E-01	8.89E-03	2.69E-04	3.80E-07	3.71E-08	2.40E-08	3.40E-08	38.1635239	0	0	0	0	0	0	0	1
1.94E-01	4.26E-03	7.12E-04	6.04E-06	1.39E-07	-3.74E-07	8.91E-08	36.97517297	0	0	0	0	0	0	0	1
1.92E-01	5.97E-03	4.81E-04	8.00E-06	-1.72E-07	4.53E-07	-1.47E-07	45.32800838	0	0	0	0	0	0	0	1
1.91E-01	6.89E-03	4.57E-04	1.18E-05	-3.10E-07	9.69E-07	-2.66E-07	48.1477314	0	0	0	0	0	0	0	1
1.93E-01	7.70E-03	4.80E-04	1.25E-05	-3.77E-07	1.09E-06	-3.03E-07	48.2236552	0	0	0	0	0	0	0	1
1.96E-01	8.86E-03	5.71E-04	1.60E-05	-5.49E-07	1.44E-06	-3.41E-07	48.17470578	0	0	0	0	0	0	0	1
2.01E-01	1.03E-02	7.57E-04	1.31E-05	-6.30E-07	7.61E-07	-1.91E-07	45.9481995	0	0	0	0	0	0	0	1
2.08E-01	1.50E-02	4.99E-04	1.70E-05	-5.14E-07	-2.29E-07	-6.49E-08	51.86288781	0	0	0	0	0	0	0	1
2.09E-01	1.41E-02	6.96E-04	1.30E-05	-4.76E-08	-1.20E-06	1.45E-08	46.30115062	0	0	0	0	0	0	0	1
2.09E-01	1.47E-02	5.23E-04	1.26E-05	1.25E-08	-1.50E-06	-6.05E-09	49.7265219	0	0	0	0	0	0	0	1
1.98E-01	1.14E-02	2.05E-04	5.51E-06	4.07E-08	-3.92E-07	-3.87E-08	49.32508435	0	0	0	0	0	0	0	1
1.96E-01	1.03E-02	1.52E-04	5.57E-06	3.51E-08	-1.89E-07	-3.46E-08	48.05955123	0	0	0	0	0	0	0	1
1.95E-01	8.22E-03	2.56E-05	1.21E-06	1.58E-09	-7.76E-08	-6.59E-10	39.13010479	0	0	0	0	0	0	0	1
1.93E-01	7.16E-03	1.87E-05	2.10E-06	6.17E-09	4.56E-09	-1.69E-09	37.76987841	0	0	0	0	0	0	0	1
1.99E-01	6.80E-03	1.10E-05	7.11E-06	1.28E-08	3.75E-07	-1.72E-09	29.64075654	0	0	0	0	0	0	0	1
1.98E-01	6.70E-03	1.63E-05	4.26E-06	4.95E-09	1.97E-07	-1.66E-09	31.70177729	0	0	0	0	0	0	0	1
2.01E-01	7.14E-03	3.57E-05	3.32E-06	1.86E-08	2.56E-07	6.72E-09	26.75797177	0	0	0	0	0	0	0	1
2.05E-01	7.04E-03	5.51E-06	7.64E-06	-7.86E-10	5.62E-07	4.23E-10	23.58065635	0	0	0	0	0	0	0	1
2.02E-01	6.06E-03	3.19E-05	1.63E-05	1.13E-08	9.24E-07	1.07E-08	24.25504148	0	0	0	0	0	0	0	1
1.96E-01	5.75E-03	6.19E-04	4.04E-05	1.26E-06	2.98E-06	1.42E-06	25.20740566	0	0	0	0	0	0	0	1
1.94E-01	5.89E-03	7.41E-04	5.96E-05	1.65E-06	4.43E-06	2.08E-06	26.96976385	0	0	0	0	0	0	0	1
1.91E-01	5.00E-03	9.46E-04	9.05E-05	1.24E-06	6.38E-06	4.55E-06	23.92860121	0	0	0	0	0	0	0	1
1.89E-01	4.11E-03	1.05E-03	1.11E-04	1.61E-07	6.65E-06	4.42E-06	25.63458936	0	0	0	0	0	0	0	1
1.91E-01	3.87E-03	1.23E-03	1.24E-04	-1.26E-06	7.10E-06	4.18E-06	26.25686527	0	0	0	0	0	0	0	1
1.90E-01	2.43E-03	1.53E-03	1.99E-04	-1.40E-06	9.59E-06	1.81E-06	26.81050446	0	0	0	0	0	0	0	1
1.99E-01	6.83E-03	8.91E-04	6.38E-05	1.26E-06	3.89E-06	-2.85E-07	27.50641747	0	0	0	0	0	0	0	1
1.95E-01	7.76E-03	7.46E-04	2.72E-05	6.17E-07	-6.65E-09	2.21E-08	31.59236664	0	0	0	0	0	0	0	1
1.94E-01	8.43E-03	5.98E-04	1.84E-05	2.63E-07	-5.15E-07	3.52E-08	32.92785332	0	0	0	0	0	0	0	1
1.96E-01	6.21E-03	1.31E-03	2.32E-06	-1.57E-07	-1.28E-07	-9.83E-09	29.99607327	0	0	0	0	0	0	0	1
2.06E-01	1.32E-02	9.52E-04	6.80E-05	-1.60E-06	2.76E-06	-5.06E-08	34.8489546	0	0	0	0	0	0	0	1
2.13E-01	1.63E-02	1.01E-03	1.25E-04	-7.87E-07	1.11E-05	9.20E-08	35.496873	0	0	0	0	0	0	0	1
2.06E-01	1.46E-02	3.59E-04	3.55E-05	-1.81E-08	3.54E-06	2.55E-09	41.65761979	0	0	0	0	0	0	0	1
2.05E-01	1.49E-02	2.13E-04	3.39E-05	1.06E-08	4.11E-06	2.62E-11	42.03397883	0	0	0	0	0	0	0	1
2.05E-01	1.45E-02	2.26E-04	3.81E-05	-4.27E-08	4.55E-06	-6.19E-09	42.64075083	0	0	0	0	0	0	0	1
2.07E-01	1.43E-02	3.36E-04	4.03E-05	-1.29E-07	4.24E-06	-3.87E-08	37.75812663	0	0	0	0	0	0	0	1
2.08E-01	1.46E-02	3.06E-04	3.58E-05	-9.14E-08	3.60E-06	-2.95E-08	36.48798536	0	0	0	0	0	0	0	1
2.10E-01	1.44E-02	3.23E-04	2.63E-05	7.58E-08	1.69E-06	1.89E-08	32.77625482	0	0	0	0	0	0	0	1
2.15E-01	1.53E-02	3.95E-04	3.07E-05	1.99E-07	7.04E-07	5.89E-08	30.04229372	0	0	0	0	0	0	0	1
2.16E-01	1.54E-02	4.11E-04	3.53E-05	3.41E-07	1.07E-06	6.44E-08	29.79955657	0	0	0	0	0	0	0	1
2.14E-01	1.47E-02	3.80E-04	2.94E-05	2.65E-07	8.94E-07	4.80E-08	29.49893287	0	0	0	0	0	0	0	1
2.09E-01	1.29E-02	2.60E-04	4.00E-05	4.14E-07	3.62E-06	-7.48E-08	29.77706459	0	0	0	0	0	0	0	1
2.11E-01	1.31E-02	2.27E-04	3.54E-05	4.68E-07	3.61E-06	-2.11E-07	28.53419266	0	0	0	0	0	0	0	1
2.02E-01	1.15E-02	4.52E-04	2.11E-05	4.10E-07	1.25E-06	-4.69E-07	33.61521043	0	0	0	0	0	0	0	1
2.04E-01	1.21E-02	4.85E-04	1.79E-05	3.86E-07	7.56E-07	-3.52E-07	34.55324539	0	0	0	0	0	0	0	1
2.05E-01	1.18E-02	6.33E-04	2.44E-05	4.17E-07	1.59E-06	-1.71E-07	33.47699948	0	0	0	0	0	0	0	1
2.03E-01	1.12E-02	7.77E-04	2.67E-05	3.93E-07	1.22E-06	-1.47E-07	33.31916575	0	0	0	0	0	0	0	1
2.03E-01	1.15E-02	7.98E-04	3.63E-05	-5.83E-07	3.07E-06	-6.25E-08	34.13487214	0	0	0	0	0	0	0	1
2.04E-01	1.24E-02	7.59E-04	4.89E-05	-8.13E-07	5.11E-06	-2.25E-07	35.50152642	0	0	0	0	0	0	0	1
2.08E-01	1.54E-02	6.18E-04	7.29E-05	-1.02E-06	8.91E-06	-5.00E-07	36.24024987	0	0	0	0	0	0	0	1
2.12E-01	1.71E-02	5.72E-04	9.12E-05	-8.79E-07	1.19E-05	-4.96E-07	38.09647518	0	0	0	0	0	0	0	1
2.11E-01	1.74E-02	4.84E-04	8.79E-05	-7.25E-07	1.16E-05	-3.74E-07	40.80192435	0	0	0	0	0	0	0	1
2.08E-01	1.64E-02	3.82E-04	6.64E-05	-4.61E-07	8.44E-06	-2.24E-07	41.21840863	0	0	0	0	0	0	0	1
2.08E-01	1.58E-02	3.71E-04	6.43E-05	-3.43E-07	7.77E-06	-1.51E-07	40.44123548	0	0	0	0	0	0	0	1
2.05E-01	1.44E-02	3.30E-04	4.88E-05	-2.95E-07	5.45E-06	-1.27E-07	40.02120008	0	0	0	0	0	0	0	1
2.08E-01	1.50E-02	3.40E-04	4.51E-05	-2.70E-07	4.71E-06	-1.43E-07	36.0296378	0	0	0	0	0	0	0	1
2.10E-01	1.48E-02	3.95E-04	4.64E-05	-2.01E-07	4.52E-06	-7.58E-08	33.73871029	0	0	0	0	0	0	0	1
2.13E-01	1.48E-02	3.74E-04	4.62E-05	-8.10E-09	4.12E-06	-2.29E-09	31.2764452	0	0	0	0	0	0	0	1
2.09E-01	1.36E-02	3.19E-04	4.12E-05	9.97E-08	3.94E-06	1.32E-08	30.68377918	0	0	0	0	0	0	0	1
2.08E-01	1.30E-02	2.07E-04	2.46E-05	1.08E-07	2.54E-06	-3.75E-09	31.26180024	0	0	0	0	0	0	0	1
2.06E-01	1.18E-02	1.05E-04	8.55E-06	5.81E-08	9.25E-07	-2.11E-08	30.52576355	0	0	0	0	0	0	0	1
2.05E-01	1.14E-02	8.63E-05	5.43E-06	4.69E-08	5.80E-07	-2.38E-08	30.1710708	0	0	0	0	0	0	0	1
2.02E-01	1.19E-02	1.48E-04	1.38E-05	1.04E-07	1.42E-06	-5.64E-08	36.67395693	0	0	0	0	0	0	0	1
2.02E-01	1.23E-02	1.90E-04	1.44E-05	1.78E-07	1.38E-06	-1.50E-07	38.07792388	0	0	0	0	0	0	0	1
2.08E-01	1.36E-02	2.83E-04	7.74E-06	1.80E-07	4.53E-07	-1.29E-07	36.80177842	0	0	0	0	0	0	0	1
2.07E-01	1.29E-02	4.65E-04	4.96E-06	-2.24E-09	-5.59E-07	8.54E-10	35.61630736	0	0	0	0	0	0	0	1
2.07E-01	1.25E-02	6.54E-04	7.48E-06	-3.40E-07	-6.66E-07	-5.17E-08	35.61672361	0	0	0	0	0	0	0	1
2.10E-01	1.28E-02	8.65E-04	1.56E-05	-1.02E-06	-7.03E-08	-3.13E-07	33.51122295	0	0	0	0	0	0	0	1
2.00E-01	6.92E-03	1.42E-03	5.13E-06	-6.75E-07	4.26E-07	-2.90E-07	33.22973602	0	0	0	0	0	0	0	1
2.02E-01	1.21E-02	3.24E-04	5.73E-06	-2.94E-07	3.81E-07	-2.62E-07	37.39770264	0	0	0	0	0	0	0	1
2.02E-01	9.48E-03	7.95E-04	1.59E-05	-3.74E-07	1.55E-06	-1.26E-07	34.73857959	0	0	0	0	0	0	0	1
2.13E-01	1.68E-02	5.30E-04	6.01E-05	-7.88E-07	6.77E-06	-2.20E-07	35.36492477	0	0	0	0	0	0	0	1
2.14E-01	1.79E-02	4.48E-04	6.98E-05	-2.35E-07	8.82E-06	-2.18E-08	37.4269141	0	0	0	0	0	0	0	1
2.14E-01	1.78E-02	3.90E-04	7.60E-05	-2.22E-09	9.97E-06	-1.24E-10	39.9559528	0	0	0	0	0	0	0	1
2.11E-01	1.66E-02	2.89E-04	5.92E-05	-9.09E-08	7.61E-06	-1.02E-08	41.22613598	0	0	0	0	0	0	0	1
2.07E-01	1.48E-02	2.78E-04	4.23E-05	-1.43E-07	4.91E-06	-3.33E-08	42.37727936	0	0	0	0	0	0	0	1
2.06E-01	1.38E-02	3.21E-04	2.84E-05	-1.17E-07	2.74E-06	-3.19E-08	38.65615765	0	0	0	0	0	0	0	1
2.05E-01	1.26E-02	4.91E-04	2.11E-05	1.77E-07	8.11E-07	1.86E-08	35.91077231	0	0	0	0	0	0	0	1
2.08E-01	1.27E-02	5.98E-04	1.95E-05	3.15E-07	-5.08E-07	3.62E-08	34.04890808	0	0	0	0	0	0	0	1
2.10E-01	1.35E-02	6.31E-04	1.77E-05	3.37E-07	-1.39E-06	4.01E-08	33.01132755	0	0	0	0	0	0	0	1
2.11E-01	1.38E-02	6.82E-04	1.69E-05	1.57E-07	-1.98E-06	3.56E-08	33.22462748	0	0	0	0	0	0	0	1
2.12E-01	1.37E-02	1.04E-03	3.23E-05	-1.87E-08	-2.71E-06	-6.66E-09	32.00530033	0	0	0	0	0	0	0	1
2.12E-01	1.33E-02	1.15E-03	4.22E-05	-2.62E-07	-1.85E-06	-9.19E-08	31.95017423	0	0	0	0	0	0	0	1
2.00E-01	8.45E-03	4.42E-04	2.08E-06	1.71E-09	-1.91E-07	2.63E-10	33.38210526	0	0	0	0	0	0	0	1
1.98E-01	7.96E-03	2.39E-04	1.29E-07	1.50E-10	-9.74E-09	2.40E-11	32.56870046	0	0	0	0	0	0	0	1
2.02E-01	9.35E-03	5.55E-05	7.90E-08	4.76E-12	-7.10E-09	-3.47E-13	30.30081738	0	0	0	0	0	0	0	1
2.00E-01	9.05E-03	6.43E-05	8.50E-07	1.60E-09	-4.25E-08	-7.25E-10	28.53222178	0	0	0	0	0	0	0	1
2.02E-01	9.37E-03	1.11E-04	6.65E-06	4.82E-08	6.20E-07	-2.07E-08	28.63052302	0	0	0	0	0	0	0	1
2.02E-01	8.20E-03	1.28E-04	6.58E-07	1.65E-08	4.33E-08	2.97E-09	28.75952997	0	0	0	0	0	0	0	1
2.00E-01	7.29E-03	1.84E-04	2.42E-06	6.07E-08	1.44E-07	1.48E-08	28.63332422	0	0	0	0	0	0	0	1
2.03E-01	7.60E-03	4.56E-04	1.24E-05	1.47E-07	1.03E-06	5.80E-08	27.33818032	0	0	0	0	0	0	0	1
1.99E-01	7.29E-03	3.95E-04	4.06E-06	8.16E-08	3.10E-07	2.75E-08	30.36768466	0	0	0	0	0	0	0	1
1.99E-01	9.16E-03	3.18E-04	9.51E-06	1.99E-08	5.12E-07	1.81E-09	32.78223603	0	0	0	0	0	0	0	1
2.02E-01	1.20E-02	2.92E-04	4.40E-05	1.92E-07	4.77E-06	-3.90E-08	35.87243679	0	0	0	0	0	0	0	1
2.09E-01	1.46E-02	4.45E-04	8.16E-05	7.70E-07	9.85E-06	-2.82E-07	35.0109075	0	0	0	0	0	0	0	1
2.08E-01	1.52E-02	4.44E-04	9.09E-05	4.16E-07	1.05E-05	-1.34E-07	39.02972071	0	0	0	0	0	0	0	1
2.07E-01	1.35E-02	5.90E-04	3.87E-05	5.70E-07	2.59E-06	-3.37E-07	35.12808357	0	0	0	0	0	0	0	1
2.05E-01	1.22E-02	6.88E-04	4.29E-05	6.62E-07	3.61E-06	-2.58E-07	34.98389255	0	0	0	0	0	0	0	1
2.05E-01	1.23E-02	6.98E-04	4.52E-05	5.64E-07	4.01E-06	-1.70E-07	35.02535718	0	0	0	0	0	0	0	1
2.09E-01	1.41E-02	7.39E-04	8.98E-05	8.04E-07	9.90E-06	-1.88E-07	36.34915004	0	0	0	0	0	0	0	1
2.11E-01	1.58E-02	6.04E-04	8.45E-05	6.39E-07	9.88E-06	-1.89E-07	37.19339254	0	0	0	0	0	0	0	1
2.15E-01	1.77E-02	5.47E-04	1.01E-04	6.94E-07	1.27E-05	-2.43E-07	37.33648943	0	0	0	0	0	0	0	1
2.12E-01	1.71E-02	4.25E-04	8.33E-05	4.56E-07	1.04E-05	-1.83E-07	38.58720585	0	0	0	0	0	0	0	1
2.11E-01	1.68E-02	4.62E-04	1.10E-04	5.67E-07	1.41E-05	-1.85E-07	42.50665847	0	0	0	0	0	0	0	1
2.09E-01	1.58E-02	4.87E-04	1.14E-04	5.43E-07	1.42E-05	-1.72E-07	43.12942274	0	0	0	0	0	0	0	1
2.09E-01	1.58E-02	5.10E-04	1.22E-04	4.10E-07	1.52E-05	-9.65E-08	42.50581931	0	0	0	0	0	0	0	1
2.10E-01	1.57E-02	3.97E-04	8.96E-05	2.68E-07	1.12E-05	-3.71E-08	38.48442199	0	0	0	0	0	0	0	1
2.10E-01	1.50E-02	3.62E-04	8.81E-05	4.74E-07	1.08E-05	-1.05E-07	35.80923063	0	0	0	0	0	0	0	1
2.07E-01	1.43E-02	3.14E-04	6.80E-05	4.29E-07	8.11E-06	-1.43E-07	37.17576662	0	0	0	0	0	0	0	1
2.01E-01	1.18E-02	2.90E-04	4.60E-05	4.48E-07	4.73E-06	-3.26E-07	36.27711893	0	0	0	0	0	0	0	1
2.01E-01	1.18E-02	2.63E-04	3.46E-05	3.57E-07	3.36E-06	-3.09E-07	35.20446537	0	0	0	0	0	0	0	1
1.98E-01	1.14E-02	3.94E-04	2.73E-05	3.65E-07	1.38E-06	-4.01E-07	38.6824992	0	0	0	0	0	0	0	1
2.01E-01	1.17E-02	4.74E-04	2.22E-05	3.22E-07	2.37E-07	-3.47E-07	35.30752205	0	0	0	0	0	0	0	1
2.05E-01	1.27E-02	5.84E-04	2.25E-05	3.90E-07	4.56E-07	-2.45E-07	35.54088186	0	0	0	0	0	0	0	1
2.05E-01	1.20E-02	7.00E-04	2.71E-05	4.95E-07	9.75E-07	-2.51E-07	33.91139658	0	0	0	0	0	0	0	1
2.05E-01	1.13E-02	7.32E-04	2.84E-05	3.71E-07	2.22E-06	-7.80E-08	34.68045909	0	0	0	0	0	0	0	1
2.08E-01	1.26E-02	6.70E-04	2.44E-05	2.14E-07	1.70E-06	-4.71E-08	35.29122104	0	0	0	0	0	0	0	1
2.06E-01	1.23E-02	6.71E-04	3.53E-05	1.88E-07	3.07E-06	-2.65E-08	36.53054653	0	0	0	0	0	0	0	1
2.08E-01	1.36E-02	5.69E-04	6.95E-05	4.04E-07	7.80E-06	-2.67E-08	36.49168828	0	0	0	0	0	0	0	1
2.05E-01	1.43E-02	3.26E-04	6.66E-05	1.99E-07	7.61E-06	-3.85E-08	42.93200131	0	0	0	0	0	0	0	1
2.05E-01	1.39E-02	3.28E-04	8.45E-05	2.12E-07	9.94E-06	-2.65E-08	42.79993204	0	0	0	0	0	0	0	1
2.03E-01	1.30E-02	1.96E-04	4.17E-05	5.50E-09	4.75E-06	-2.56E-10	39.56543741	0	0	0	0	0	0	0	1
1.99E-01	1.13E-02	8.75E-05	1.09E-05	-6.35E-08	1.16E-06	-1.74E-08	40.33126004	0	0	0	0	0	0	0	1
1.97E-01	1.05E-02	7.27E-05	5.19E-06	-5.67E-08	5.30E-07	-2.89E-08	41.00559576	0	0	0	0	0	0	0	1
1.95E-01	9.58E-03	1.03E-04	4.75E-06	2.44E-08	4.64E-07	1.39E-07	44.83981583	0	0	0	0	0	0	0	1
1.96E-01	9.41E-03	1.27E-04	1.20E-05	-3.69E-08	1.15E-06	2.42E-07	40.03468307	0	0	0	0	0	0	0	1
2.01E-01	1.19E-02	9.14E-05	8.50E-07	1.54E-08	6.70E-08	3.80E-08	41.4547899	0	0	0	0	0	0	0	1
2.04E-01	1.33E-02	9.83E-05	1.09E-06	-1.70E-08	-5.90E-08	-2.13E-08	43.43091922	0	0	0	0	0	0	0	1
2.10E-01	1.57E-02	1.06E-04	1.38E-05	-4.72E-08	1.33E-06	-2.03E-08	38.02016417	0	0	0	0	0	0	0	1
2.12E-01	1.61E-02	2.53E-04	4.40E-05	3.12E-08	4.85E-06	5.48E-09	39.96552344	0	0	0	0	0	0	0	1
2.17E-01	1.79E-02	4.19E-04	8.96E-05	9.88E-08	1.11E-05	1.58E-08	40.77323192	0	0	0	0	0	0	0	1
2.22E-01	2.00E-02	6.28E-04	1.63E-04	-1.47E-08	2.22E-05	2.28E-09	41.04446078	0	0	0	0	0	0	0	1
2.23E-01	2.09E-02	7.53E-04	2.13E-04	-1.50E-07	2.96E-05	-3.15E-08	42.21508884	0	0	0	0	0	0	0	1
2.23E-01	2.10E-02	7.29E-04	1.83E-04	-4.73E-07	2.47E-05	-1.91E-07	42.0517763	0	0	0	0	0	0	0	1
2.23E-01	2.16E-02	6.70E-04	1.62E-04	-5.13E-07	2.15E-05	-2.78E-07	42.84532849	0	0	0	0	0	0	0	1
2.21E-01	2.12E-02	4.13E-04	9.29E-05	-3.41E-07	1.29E-05	-1.74E-07	44.530727	0	0	0	0	0	0	0	1
2.19E-01	2.05E-02	3.96E-04	8.28E-05	-3.56E-07	1.15E-05	-1.74E-07	44.82630564	0	0	0	0	0	0	0	1
2.10E-01	1.49E-02	6.38E-04	8.57E-05	1.44E-07	1.04E-05	2.50E-08	40.02712739	0	0	0	0	0	0	0	1
2.10E-01	1.46E-02	6.88E-04	9.48E-05	-5.81E-08	1.13E-05	-1.70E-08	39.8955935	0	0	0	0	0	0	0	1
2.08E-01	1.33E-02	6.90E-04	7.49E-05	-1.58E-07	8.48E-06	-5.97E-08	38.39378586	0	0	0	0	0	0	0	1
2.13E-01	1.66E-02	5.88E-04	8.69E-05	-8.57E-07	1.12E-05	-7.15E-07	42.4668294	0	0	0	0	0	0	0	1
2.09E-01	1.44E-02	6.56E-04	4.31E-05	-1.04E-06	4.58E-06	-4.85E-07	38.11015388	0	0	0	0	0	0	0	1
2.10E-01	1.41E-02	7.68E-04	6.35E-05	-1.14E-06	6.75E-06	-4.25E-07	39.21968306	0	0	0	0	0	0	0	1
2.08E-01	1.28E-02	8.51E-04	2.02E-05	-2.77E-07	-2.60E-07	3.40E-08	38.35451224	0	0	0	0	0	0	0	1
2.08E-01	1.24E-02	8.59E-04	1.89E-05	-4.59E-09	-6.85E-07	2.51E-09	36.32711648	0	0	0	0	0	0	0	1
2.03E-01	1.16E-02	7.28E-04	1.53E-05	1.47E-07	-1.53E-06	-9.62E-08	36.66188528	0	0	0	0	0	0	0	1
2.02E-01	1.16E-02	6.21E-04	1.70E-05	2.40E-07	-1.04E-06	-1.81E-07	36.70180099	0	0	0	0	0	0	0	1
1.93E-01	8.94E-03	2.39E-04	1.55E-05	1.93E-07	8.80E-07	-2.36E-07	35.84963384	0	0	0	0	0	0	0	1
1.93E-01	8.55E-03	9.38E-05	1.14E-05	3.64E-08	1.01E-06	-1.86E-08	38.65771519	0	0	0	0	0	0	0	1
1.98E-01	1.02E-02	1.04E-04	1.37E-06	-1.24E-08	9.57E-08	-2.33E-09	34.17951049	0	0	0	0	0	0	0	1
2.06E-01	1.34E-02	3.38E-04	1.12E-05	7.95E-08	5.15E-07	6.34E-08	37.95786189	0	0	0	0	0	0	0	1
2.05E-01	1.27E-02	2.03E-04	3.33E-06	1.27E-08	-1.07E-07	7.73E-09	37.88884988	0	0	0	0	0	0	0	1
2.05E-01	1.36E-02	2.04E-04	2.72E-05	6.15E-08	2.90E-06	-4.97E-09	39.99407296	0	0	0	0	0	0	0	1
2.08E-01	1.52E-02	3.07E-04	7.07E-05	3.03E-07	8.68E-06	-7.77E-08	40.07736706	0	0	0	0	0	0	0	1
2.14E-01	1.76E-02	5.04E-04	1.24E-04	3.93E-07	1.63E-05	-6.03E-08	41.28444036	0	0	0	0	0	0	0	1
2.18E-01	1.90E-02	6.29E-04	1.68E-04	5.31E-07	2.31E-05	-4.10E-08	40.12888717	0	0	0	0	0	0	0	1
2.18E-01	1.94E-02	6.79E-04	1.56E-04	-3.11E-07	2.18E-05	-6.02E-08	40.96622615	0	0	0	0	0	0	0	1
2.16E-01	1.86E-02	7.22E-04	1.53E-04	-5.64E-07	2.07E-05	-1.85E-07	40.61071374	0	0	0	0	0	0	0	1
2.07E-01	1.16E-02	8.58E-04	8.30E-05	5.48E-07	8.31E-06	1.31E-07	35.03661778	0	0	0	0	0	0	0	1
2.04E-01	1.07E-02	8.15E-04	6.62E-05	2.89E-07	6.21E-06	8.28E-08	36.15602082	0	0	0	0	0	0	0	1
1.99E-01	7.41E-03	8.52E-04	5.33E-05	-8.06E-08	3.52E-06	-4.76E-08	36.44435861	0	0	0	0	0	0	0	1
1.98E-01	6.62E-03	9.30E-04	5.04E-05	-3.54E-08	2.87E-06	-2.24E-08	34.89170129	0	0	0	0	0	0	0	1
2.00E-01	5.45E-03	1.25E-03	3.22E-05	2.05E-07	1.57E-06	5.70E-08	32.88988413	0	0	0	0	0	0	0	1
2.01E-01	1.05E-02	6.12E-04	3.61E-05	-9.42E-07	3.60E-06	-8.07E-07	35.17576827	0	0	0	0	0	0	0	1
2.02E-01	9.16E-03	7.67E-04	1.03E-05	-6.77E-07	7.54E-08	-2.03E-07	33.58094572	0	0	0	0	0	0	0	1
2.04E-01	8.06E-03	1.21E-03	1.78E-05	1.41E-07	-4.63E-07	-2.75E-08	31.14487735	0	0	0	0	0	0	0	1
2.01E-01	8.37E-03	1.10E-03	1.10E-05	-1.71E-07	-8.04E-07	2.32E-08	35.89932904	0	0	0	0	0	0	0	1
2.02E-01	9.28E-03	1.03E-03	2.62E-05	-4.64E-07	1.17E-06	-4.73E-09	36.3413424	0	0	0	0	0	0	0	1
2.05E-01	1.30E-02	7.60E-04	8.67E-05	-9.15E-07	9.86E-06	-3.93E-07	40.33786515	0	0	0	0	0	0	0	1
2.02E-01	8.87E-03	1.09E-03	8.93E-05	1.04E-06	7.69E-06	2.05E-07	36.33274827	0	0	0	0	0	0	0	1
1.99E-01	8.18E-03	9.52E-04	6.66E-05	8.41E-08	5.22E-06	2.91E-08	39.2597677	0	0	0	0	0	0	0	1
1.97E-01	7.87E-03	7.58E-04	4.69E-05	-2.88E-07	3.33E-06	-1.83E-07	39.90269546	0	0	0	0	0	0	0	1
1.94E-01	7.12E-03	6.86E-04	4.67E-05	-4.34E-07	3.12E-06	-4.28E-07	39.49374845	0	0	0	0	0	0	0	1
1.94E-01	6.47E-03	7.67E-04	4.21E-05	-4.98E-07	2.51E-06	-6.56E-07	37.94543618	0	0	0	0	0	0	0	1
1.98E-01	6.09E-03	1.07E-03	6.05E-05	-6.50E-07	3.11E-06	-9.10E-07	34.30067287	0	0	0	0	0	0	0	1
2.05E-01	4.84E-03	2.12E-03	1.19E-04	-1.94E-06	6.35E-06	-1.84E-06	31.68579367	0	0	0	0	0	0	0	1
2.04E-01	9.21E-03	1.34E-03	8.00E-05	-3.76E-06	6.16E-06	-3.78E-06	34.22661596	0	0	0	0	0	0	0	1
2.01E-01	7.72E-03	1.11E-03	2.01E-05	-1.50E-06	-1.07E-07	-4.92E-07	32.02420007	0	0	0	0	0	0	0	1
2.00E-01	6.90E-03	1.21E-03	1.59E-05	1.49E-08	-7.22E-07	-8.71E-10	30.35549895	0	0	0	0	0	0	0	1
1.89E-01	3.91E-03	1.19E-03	8.84E-05	9.03E-07	4.95E-06	-3.73E-07	32.40990782	0	0	0	0	0	0	0	1
2.02E-01	7.97E-03	1.26E-03	1.31E-05	-4.31E-07	-9.38E-07	1.71E-08	29.95386458	0	0	0	0	0	0	0	1
2.05E-01	9.09E-03	1.20E-03	2.05E-05	-9.59E-07	-4.45E-07	-7.66E-08	26.15261626	0	0	0	0	0	0	0	1
